user_id,product_name,size,review_text,review_date,size_tag,brightness_tag,color_tag,ball_of_foot_tag,comfort_tag
LV.3 명보오브라만차,핸드볼 스페지알 - 핑크 / IF6561,275,"사이즈를 굉장히 많이 고민했는데 275로 잘 구매한거 같아요.
조금 넉넉하게 신는편입니다. 꽉끈으로 조금 얄상한 느낌에 스니커즈를 좋아해요. 나이키 운동화는 270, 뉴발은 265 신어요.
색감이 빈티지하고 이뻐요
때가 잘 타는 편인데 스웨이드 재질 특성상 어느정도 때가 타면 더 자연스럽게 이뻐지네요.",2024.05.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 darin_o_o,핸드볼 스페지알 - 핑크 / IF6561,245,아디다스 스페지알 핑크 컬러 실물이 더 예뻐요 추천합니다!,2024.05.16,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.3 단호한브뤼셀스냅,핸드볼 스페지알 - 핑크 / IF6561,230,배송이 진짜 빨라서 좋은데 비오는날 제외하고 다른 날 다 신기 좋을거 같아요 진짜 포인트 되서 이쁘고 좋아요 완전 패션니스타 처럼 다닐수 있어요 착화감도 전 좋구요 다만 칼발이라 발볼이 살짝 넓다고 생각 들었어요 반사이즈만 다운했구요 사바사라서 후기 많이 찾아보고 주문하세요,2024.05.16,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.8 토르깜,핸드볼 스페지알 - 핑크 / IF6561,225,디자인도 이쁘도 편하고 코디하기에도 좋습니다,2024.05.15,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 토르깜,핸드볼 스페지알 - 핑크 / IF6561,230,디자인도 이쁘도 편하고 코디하기에도 좋습니다,2024.05.15,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 토르깜,핸드볼 스페지알 - 핑크 / IF6561,220,디자인도 이쁘도 편하고 코디하기에도 좋습니다,2024.05.15,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 씩씩한하얀파우더,핸드볼 스페지알 - 핑크 / IF6561,235,"반사이즈 다운 필수!
딸기우유색 너무 예쁘게 잘신고 다니고 있습니다~
발볼도 편하고 채도가 낮은 핑크라서 옷받쳐입기 좋아요~
잘신을께요~^♡^",2024.05.14,커요,밝아요,선명해요,넓어요,편안해요
LV.5 키치한부산브랜드,핸드볼 스페지알 - 핑크 / IF6561,230,아디다스 스페지알 색감도 너무 예쁘고 착화감도 편해요 추천합니다!,2024.05.14,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.3 현모양아취,핸드볼 스페지알 - 핑크 / IF6561,230,"색상? 딸기우유 아주 예쁨! 까마귀룩에 포인트 딱!
사이즈? 그렇게까지 안큼요 저는 나이키 235 아디다스 230 신는 발볼없이 발가락 긴 칼발인데 230 저스트입니당 엄청 크게 나오진않구 그냥 보통 아디다스처럼 살짝 낙낙해요 어차피 스페지알은 양말 필수 아님? 양말신고 낙낙하니 편합니당~ 아주 맘에 들어용~ 대신 소재가 스웨이드인만큼 방수스프레이 샤워 시캬주었어용~",2024.05.14,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 bottton,핸드볼 스페지알 - 핑크 / IF6561,230,"계속 신다보니.. 삼바나 가젤에 비해 좀 사이즈가 크다는 느낌이네요
하지만 쿠션감은 젤 좋아요",2024.05.14,커요,밝아요,보통이에요,보통이에요,편안해요
LV.3 장엄한피치색코지,핸드볼 스페지알 - 핑크 / IF6561,235,"일단 핑크 운동화 찾고있던 와중에…!!!
가젤이랑 스페지알이랑 엄청 고민하다가 이번엔 스페지알로 도전해봤는데…웬걸 이거 요물이에요???

그냥 존옠ㅋㅋ걍 예뻐여…사셔여 언능👍",2024.05.14,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 essssssssss,핸드볼 스페지알 - 핑크 / IF6561,240,"배송 빠른편으로 2일만에 수령했습니다
발볼 넓고 발등 높은데 정사이즈 편하게 맞아요
색감이 연해서 더 예뻐요
한여름까지 잘 신을게요",2024.05.14,보통이에요,보통이에요,보통이에요,넓어요,편안해요
LV.3 LYJ_0929,핸드볼 스페지알 - 핑크 / IF6561,235,"크림에선 플미가 넘 붙어서 무신사 존버 끝에 얻었어용!! 커플로 신으려고 구매 했는데 넘넘 예쁩니당 대만족!! 다만 신발 전체 길이가 좀 길게 나온거 같아용 발 사이즈는 235-240 신는데 235로 구매 하니까 딱 적당했어요!! 아디다스 가젤, 삼바 235 정사이즈로 맞고 나이키 덩크 240은 여유있게 신습니당!!",2024.05.14,커요,보통이에요,보통이에요,좁아요,편안해요
LV.4 sol113,핸드볼 스페지알 - 핑크 / IF6561,235,색상 정말 이쁘고 포인트 살리기 좋아요 그런데 크게 나왔어요,2024.05.13,커요,보통이에요,선명해요,넓어요,적당해요
LV.3 fnql01,핸드볼 스페지알 - 핑크 / IF6561,245,너무너무 예뻐요 색감은 상품 사진보다 훨씬 밝고 딸기우유 컬러에요 높이도 그렇게 낮지 않고 발바닥이 편안해요 원래 운동화 245신는데 발볼이 넓게 나와서 반사이즈 다운해서 신는게 더 좋을 거 같습니다!,2024.05.13,커요,밝아요,선명해요,넓어요,편안해요
LV.4 배림,핸드볼 스페지알 - 핑크 / IF6561,220,휘뚜루 포인트 주기 조아요 흰바지에 입으니 찰떡이네요파항항ꉂꉂ(ᵔᗜᵔ*),2024.05.13,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 엉덩국프린스,핸드볼 스페지알 - 핑크 / IF6561,280,이번에 사이즈 입고되면서 샀습니다. 사이즈가 생각보다 큼직하게나와서 샬짝 크긴하네요..... 그래도 엄청 쿠션감이 편해서 잘 신고다닙니다!!,2024.05.13,커요,밝아요,선명해요,넓어요,편안해요
LV.4 월리리,핸드볼 스페지알 - 핑크 / IF6561,250,"요즘 또 핑크가 예뻐보여서 버뮤다 담아둔 거 까먹고 결제를 못해서,,, 마침 핸드볼 스페지알 떴는데 얜 포인트 색깔이 네이비…💜 구매 갈겼습니다🥹

사이즈 비교샷 보니 컨버스랑 크기 비슷해보이길래 같은 사이즈인 250으로 구매했습니다!
발 앞 뒤로는 조금 남는편이어서 끈 꽉 안 매주면 살짝 헐렁이고요,,, 발볼은 잘 맞는 편입니당

스웨이드 재질이라 그런지 색감이 잘 안 담기는데
사알짝 웜하고 부드러운 핑크입니다 실물깡패🥹🩶",2024.05.13,보통이에요,보통이에요,선명해요,보통이에요,적당해요
LV.6 지투지지,핸드볼 스페지알 - 핑크 / IF6561,235,지인선물했는데 사이즈 딱좋다고하네요 잘신을게요,2024.05.13,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 땅꾸이이,핸드볼 스페지알 - 핑크 / IF6561,240,"어디든 잘어울려요.
정사이즈가시면 됩니다. 배송도 빨라요",2024.05.12,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 땅꾸이이,핸드볼 스페지알 - 핑크 / IF6561,245,"어디든 잘어울려요.
정사이즈가시면 됩니다. 배송도 빨라요",2024.05.12,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 언짢은시즌오프,핸드볼 스페지알 - 핑크 / IF6561,235,"가젤보단 길이가 조금 긴편입이지만 외부활동 시간이 길어져 발이 조금 붓기 시작하면 정사이즈가 맞구나 싶어요! 착화감은 편하고 색상 쨍한 핑크가 아니라서 어디든 잘 어울려요~ 검정, 그레이, 흰색, 베이지 같은 무난한 색상만 신다가 도전해보니 나쁘지 않은거 같습니다~ 👏😁",2024.05.12,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.6 Misnzaa,핸드볼 스페지알 - 핑크 / IF6561,220,신발 정사이즈로 갔는데 딱 좋아요 핑크색도 적당해서 부담 없이 신을 수 있어요,2024.05.12,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 독특한시드니보그,핸드볼 스페지알 - 핑크 / IF6561,230,어제 오후에 주문했는데 오늘 오후에 배송왔어요ㄷㄷ넘 갖고 싶어서 풀릴 때까지 기다렸는데 기다린 보람있어요🥺 확실히 사이즈 크게 나왔네용 발볼은 보통이고 발등이 높은 편인데 평소 230신어서 그대로 시켰더니 앞코가 살짝 남아요 근데 불편할 정도는 아닙니당 하 색도 넘 예쁘고 요기조기 코디에 매칭하기 넘 조와요,2024.05.12,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.6 kyc7041,핸드볼 스페지알 - 핑크 / IF6561,245,이쁜 신발 너무나 감사합니다. 다음에도 부탁드려용~,2024.05.11,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 외향적인쿠바니트,핸드볼 스페지알 - 핑크 / IF6561,245,이쁜 신발 너무나 감사합니다. 다음에도 부탁드려용~,2024.05.11,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 담백한미국봄웜톤,핸드볼 스페지알 - 핑크 / IF6561,240,이쁜 신발 너무나 감사합니다. 다음에도 부탁드려용~,2024.05.11,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 더하2,핸드볼 스페지알 - 핑크 / IF6561,220,여자친구 사줬는데 엄청 좋아해요 생각보다 여기저기 잘 어울려요!,2024.05.11,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.3 예쁜맨하탄롱부츠,핸드볼 스페지알 - 핑크 / IF6561,220,어떤 옷이든 너무 예쁘게 포인트가 되어주는 운동화에요 높이가 높지 않지만 바닥 부분이 살짝 발모양처럼 되어 있어서 착화감도 나쁘지 않고 컬러감 조합이 미쳤어요! 이번 여행 내 잘 착용했어요,2024.05.11,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 똑똑한케냐힙합,핸드볼 스페지알 - 핑크 / IF6561,230,예뿌고 아무 옷에나 휘뚜루마뚜루 신기 좋아요 구두 240신는데 230 샀어요 적당해요,2024.05.11,커요,보통이에요,보통이에요,넓어요,편안해요
LV.4 해피쥬79,핸드볼 스페지알 - 핑크 / IF6561,230,삼바랑 같은 사이즈로 주문 했어요. 발도 편하고 색상이 너무 이뻐요.,2024.05.10,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 hjjjjnb,핸드볼 스페지알 - 핑크 / IF6561,230,235신는데 발볼이 그렇게 넓지 않은 편인데도 조금 크네요 한사이즈 다운해야겠어요 색감은 너무너무 예쁘고 다른 아디다스 제품에 비해 편해요,2024.05.10,커요,밝아요,선명해요,보통이에요,편안해요
LV.4 변함없는페루탱크,핸드볼 스페지알 - 핑크 / IF6561,225,생각보다 작게 사셔야할듯 230 235 신는데 235 시켰더니 엄청 컸어요 엄마가 240이신데도 엄마한테도 크고 225로 시켰더니 잘 맞았어요 예쁜데 떼타면 절대 안 빠짐 비올땐 못신는걸로…,2024.05.10,보통이에요,보통이에요,선명해요,보통이에요,적당해요
LV.5 내가설자리,핸드볼 스페지알 - 핑크 / IF6561,245,재입고 알람 맞추고 바로 구매했어요^^ 네이비바지에 꼭 입고픈 핑크색이었어요 스페지알 넘편하고 좋네요,2024.05.10,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.7 코로코로동,핸드볼 스페지알 - 핑크 / IF6561,250,"포장은 배송 상황에 따라 랜덤이겠지만
배송은 빠르고 신발도 좋아요",2024.05.10,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 해영굿,핸드볼 스페지알 - 핑크 / IF6561,225,"와이프한테 잘 어울릴꺼같아서 선물했는데 어떤 스타일에도 코디하기 좋다고 착화감도 편하다고 합니다
사이즈는 평소 나이키,뉴발란스 230인데 225로 주문했더니 딱 맞는다네요",2024.05.10,커요,밝아요,선명해요,넓어요,편안해요
LV.7 작은고구마,핸드볼 스페지알 - 핑크 / IF6561,235,"신발 넘 이뻐요~
색깔도 이쁘네요~
사이즈는 반 다운했어요~",2024.05.09,커요,밝아요,선명해요,보통이에요,편안해요
LV.3 박선혜준,핸드볼 스페지알 - 핑크 / IF6561,225,"사이즈는 확실히 크게나윰 착용감 나뿌지 않아요!!

매우 마음에들고 예뿌고 기분넘 좋음 최고입니당",2024.05.09,커요,보통이에요,보통이에요,넓어요,적당해요
LV.3 꽃찌다요,핸드볼 스페지알 - 핑크 / IF6561,245,품절이라 재입고 알림 설정해뒀다가 재고 풀리자마자 바로 질렀어욬ㅋㅋ 컬러는 딸기우유보단 덜 맑은? 그래도 제법 뽀용한 핑크컬러입니다. 약속날 신고 나갔는데 발볼때문에 크게 주문했는데 받아보니 생각보다 발볼이 넉넉해서 정사이즈해도 됐겠다싶어 아쉬워요ㅠ,2024.05.09,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 룰루랄라사랑해,핸드볼 스페지알 - 핑크 / IF6561,235,코디하기 무난하고 포인트도 돼서 기분전환할 때 신으려구요,2024.05.09,보통이에요,보통이에요,보통이에요,좁아요,편안해요
LV.4 결정적인전주플랫,핸드볼 스페지알 - 핑크 / IF6561,245,아디다스 스페지알 핑크 색상 너무 예뻐요 추천합니다 :),2024.05.08,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.4 결정적인전주플랫,핸드볼 스페지알 - 핑크 / IF6561,235,아디다스 스페지알 핑크 색상 실물 색감이 더 예뻐요 추천합니다!,2024.05.08,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.5 덕소에서부산,핸드볼 스페지알 - 핑크 / IF6561,225,디자인이 이뻐서 잘 신고있습니다. 하지만 장시간 걸었을 때 쿠션감이 좀 아쉬웠습니다. 발바닥이 아팠어요,2024.05.08,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 날이너무더워서,핸드볼 스페지알 - 핑크 / IF6561,230,아디다스 스페지알 착화감도 편하고 실물이 더 예뻐요 추천합니다!,2024.05.08,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.3 차가운청색론칭,핸드볼 스페지알 - 핑크 / IF6561,250,이뻐요 생각보다 어디든 잘어울리는 빛바랜? 핑크라 굿굿,2024.05.08,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 진실한브라운러그,핸드볼 스페지알 - 핑크 / IF6561,225,230인데 반사이즈 다운해서 225신으니까 딱 맞고 좋아요. 불편한점은 크게 못느끼겠는데 흐린 핑크라서....생각보다 코디하기가 좀 어려움.,2024.05.08,커요,보통이에요,흐려요,보통이에요,편안해요
LV.4 jyjjyy,핸드볼 스페지알 - 핑크 / IF6561,230,"총알배송처럼 전날 밤에 시켰는데 다음날 점심때쯤 도착했어요! 신발은 운동화 235가 정사이즈인데 230 시키니까 넉넉하게 잘 맞아요! 길이도 발볼도 넉넉해요~
색이 엄청 튀는 핑크가 아니라서 데일리로 신기에 딱 좋아요~ 스웨이드라 여름엔 덥고 비오는날은 피해야겠지만 봄가을용으로 추천입니당",2024.05.07,커요,밝아요,보통이에요,넓어요,편안해요
LV.5 냉정한이태원골지,핸드볼 스페지알 - 핑크 / IF6561,235,발볼 좁은 사람은 싸이즈 반다운 하라는 후기들 보고 240 인데 235 시켰어요. 그래도 넉넉하게 잘 맞습니다. 미창 쿠션감이 있어서 불편하지 않고 좋아요. 배송 짱 빠름.,2024.05.07,커요,밝아요,선명해요,넓어요,편안해요
LV.7 아키라1315,핸드볼 스페지알 - 핑크 / IF6561,220,청바지에 잘어울리네요 데일리 아이템이니다 조아요,2024.05.07,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.7 아키라1315,핸드볼 스페지알 - 핑크 / IF6561,225,핑크 이쁘네요 색감도 고급져요 정사이즈네요 감사,2024.05.07,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.4 외향적인쿠바니트,핸드볼 스페지알 - 핑크 / IF6561,230,역시 이쁜 아디다스 신발이 무신사가 싸게 뙇!! 감사합니당!!,2024.05.07,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 담백한미국봄웜톤,핸드볼 스페지알 - 핑크 / IF6561,230,역시 이쁜 아디다스 신발이 무신사가 싸게 뙇!! 감사합니당!!,2024.05.07,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 허니비니유니,핸드볼 스페지알 - 핑크 / IF6561,240,색감 이뻐서 좋고 정사이즈로 딱 좋습니다 착화감도 좋아요,2024.05.06,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 허니비니유니,핸드볼 스페지알 - 핑크 / IF6561,240,색감 이뻐서 좋고 정사이즈로 딱 좋습니다 착화감도 좋아요,2024.05.06,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 오늘은전주버킷햇,핸드볼 스페지알 - 핑크 / IF6561,230,"키가 작아서 항상 굽있는 신발만 샀었는데
이런 스타일 시도해보고 싶어서 재입고 기다려서 구매햇어요 ㅎㅎ
빈티지한 매력이 있는 아주 예쁜 운동화입니다
세일에 싸게 사서 기분좋네요!",2024.05.06,커요,밝아요,보통이에요,보통이에요,편안해요
LV.7 하하호호후후후후,핸드볼 스페지알 - 핑크 / IF6561,230,색감이 정말 이쁩니다. 핑크핑크 한 게 마음에 들어요.,2024.05.06,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 지인파파223,핸드볼 스페지알 - 핑크 / IF6561,235,딸아이 선물로 고민하다가 무신사에 떴길래 할인 받아서 저렴하게 잘 샀습니다. 딸아이가 아주 좋아하네요,2024.05.06,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 뽈데기,핸드볼 스페지알 - 핑크 / IF6561,225,색상이 예뻐서 자주 신고싶어요 ㅎㅎ 살짝 덮어서 신는것도 이쁜듯 합니당,2024.05.06,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.3 희소한청색트윌리,핸드볼 스페지알 - 핑크 / IF6561,230,"맘에 들어요. 재질도 부들부들해서 발버도 안 불편하고 사이즈도 사이즈나 반사이즈 정도 크게 나와서 한 두 치수 줄여서 샀습니다.
4계절다좋을듯해요",2024.05.05,커요,보통이에요,흐려요,넓어요,적당해요
LV.5 라미라미가라믜,핸드볼 스페지알 - 핑크 / IF6561,245,"원래 운동화 250 신고 발 길이는 딱 245mm입니다. 발볼이 좁지만 발등은 좀 높은 편이고요, 인터넷 후기대로 5치수 작게 샀더니 사이즈 딱 맞습니다. 색감이랑 모양 다 너무 예쁘고, 핑크색이지만 밝은 핑크라서 생각보다 휘뚤마뚤 잘 어울리고요, 무난한 옷에 포인트 주기 좋아요. 깔창은 발바닥 아치 부분이 볼록하게 올라와 있어서 발을 딱 잡아주는 느낌이라 밑창이 두껍지 않아도 발바닥이 하나도 안 아파요. 스웨이드 소재 때문에 비 오는 날에는 못 신겠지만 봄부터 가을까지 분위기 있게 잘 신을 수 있을 것 같습니다.",2024.05.05,보통이에요,밝아요,선명해요,보통이에요,편안해요
LV.6 황금호랑이송,핸드볼 스페지알 - 핑크 / IF6561,225,"평소 자주신을 데일리 신발찾던중
딱 잘산것같습니다 딱좋네요",2024.05.05,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 le2sy,핸드볼 스페지알 - 핑크 / IF6561,235,수면양말같은 착화감으로 스카이블루 컬러 사고 너무 편하고 좋아서 알람신청 하고 데려왔습니다 슬림스타일인데 사이즈 여유있고 부들부들 가볍고 너무 편합니다 컬러는 뽀샤시한 흰끼 많은 연핑크에 네이비‥ 배송도 빠르게 잘 받았습니다,2024.05.04,보통이에요,밝아요,보통이에요,넓어요,편안해요
LV.5 젠쥬츄미즈노코큐,핸드볼 스페지알 - 핑크 / IF6561,235,"색감이 은은하게 이뻐서 손이 자주 갈것같아요, 커신으로도 추천합니다",2024.05.04,보통이에요,밝아요,보통이에요,보통이에요,편안해요
LV.4 무한입니다,핸드볼 스페지알 - 핑크 / IF6561,220,"실물 깡패입니다,,어디에 매치해도 다 잘 어울릴 것 같아요ㅠㅠ진짜 딸기우유 색..!!!부담스럽게 튀는 색상이 아니어서 데일리로 신기에 딱입니다",2024.05.04,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 젠쥬츄미즈노코큐,핸드볼 스페지알 - 핑크 / IF6561,275,너무 쨍한 핑크가 아니라서 부담없이 신기좋아요,2024.05.03,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.7 Sun아아아,핸드볼 스페지알 - 핑크 / IF6561,230,"안녕하세요
아디다스 스페지알
쉐입 색감 너무 좋네요
감사합니다",2024.05.03,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 대충입어요,핸드볼 스페지알 - 핑크 / IF6561,250,분홍색 신발이 많아서 안살까하다가 스페지알은 못참아서 질럿네요ㅋㅋ사이즈는 정사이즈 추천드립니다,2024.05.02,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 송찹,핸드볼 스페지알 - 핑크 / IF6561,220,"무신사에 입고되었길래 할인 많이받아서 구매했어요!
실물이 넘 예쁘고 귀여워요
저는 한 사이즈 작게 샀는데 딱 예쁘게 맞아서 평상시에도 잘신을것같아요",2024.05.02,보통이에요,보통이에요,선명해요,좁아요,적당해요
LV.7 Fygfhko,핸드볼 스페지알 - 핑크 / IF6561,230,생각보다 매치하기 편해서 좋네요 힙하게 한스푼 얹을때 좋습니다,2024.05.02,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 트리플원,핸드볼 스페지알 - 핑크 / IF6561,240,너무 귀여워요 저녁~밤 사이에 시켜서 오려면 2-3일정도 걸리겠다 생각했는데 바로 다음날 배송돼서 깜짝 놀랐어요👍🏻👍🏻 이런 핑크핑쿠한 신발 갖고싶었는데 무신사에 풀려서 너무 좋아요 최고!,2024.05.02,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 넓은오치드라펠,핸드볼 스페지알 - 핑크 / IF6561,235,"마음에 꼭 듭니다. 기다린 보람이 있네요.
근데 조금 크게 나온듯 해요",2024.05.02,커요,밝아요,선명해요,보통이에요,편안해요
LV.3 가요밍밍밍밍,핸드볼 스페지알 - 핑크 / IF6561,235,이 신발만으로 되게 패션니스타?가 된 기분이 드네요.포인트로 주기 딱 좋은 신발 같네용,2024.05.02,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 앵듸,핸드볼 스페지알 - 핑크 / IF6561,220,"색도 예쁘고 좋아요~~
연청이나 회추랑 입으면 좋을거같아요~!~",2024.05.01,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 yooomakemyday,핸드볼 스페지알 - 핑크 / IF6561,225,색감 진짜 이쁘고 배송이 칼배송이라 놀랐습니다. 정말 좋네요. ㅎ ㅎ 😳 만족합니다! 무엇보다 사이즈는 230신는데 반사이즈 다운이 딱이였어요. 깔맞춤으로 입기 좋습니다.,2024.05.01,커요,밝아요,선명해요,보통이에요,적당해요
LV.5 호에엑,핸드볼 스페지알 - 핑크 / IF6561,230,색이 이뻐서 샀는데 실물이 더 이뽀요 근데 여름에 신기 더워보이는 소재긴해여ㅎㅎ,2024.05.01,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 면봉0102,핸드볼 스페지알 - 핑크 / IF6561,230,"드디어 스페지알 구매
평소 230과 235 신어요
230구매했는데 진짜 널널하네요
꽉끈하고 신을 예정이고 빈티지한 핑크색이 진짜 예뻐요
뉴발이나 아식스보다 편하진 않지만 삼바에 비하면 정말 편해요",2024.05.01,커요,보통이에요,선명해요,보통이에요,적당해요
LV.7 Kingon,핸드볼 스페지알 - 핑크 / IF6561,245,반다운 하시는게 좋고 포인트 주기 너무 좋은 신발이예요!,2024.04.21,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.7 멋남선후,핸드볼 스페지알 - 핑크 / IF6561,265,색감 너무 이쁩니다. 착화감은 편합니다. 발볼은 넓은 편인것 같아요. 옷 코디하기도 편하고 어떤 옷에도 잘 어울립니다.,2024.04.19,보통이에요,보통이에요,보통이에요,넓어요,적당해요
LV.6 한동근동생,핸드볼 스페지알 - 핑크 / IF6561,280,오래신으면 발이 좀 아프긴한데 신발이 이쁘네요. 밝은 연청에도 잘 어울려요,2024.04.18,보통이에요,어두워요,보통이에요,보통이에요,딱딱해요
LV.7 꽁이꽁,핸드볼 스페지알 - 핑크 / IF6561,265,"한치수 더 큰거 샀는데 엄청 기네요. 삼바비건 동일 사이즈 신었었는데 더 긴 느낌이에요. 색은 너무 이쁘요.
분홍분홍 코디 입니다",2024.04.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 hnh95,핸드볼 스페지알 - 핑크 / IF6561,280,아디다스 스페지알 무신사에서 할인 받아서 잘 구매한것 같아요 감사합니다,2024.04.15,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 쥬우,핸드볼 스페지알 - 핑크 / IF6561,230,"예쁜 딸기 우유색이예요~^^
맘에 듭니다. 착화감도 편하고 진한 핑크가 아니라 코디가 편해요. 어디든 잘 어울립니다.
배송도 빠르게 잘 왔어요. 추천합니다.
계절 안타고 코디할 수 있답니다.",2024.04.13,보통이에요,밝아요,선명해요,보통이에요,적당해요
LV.6 짱구는몸만져,핸드볼 스페지알 - 핑크 / IF6561,270,발볼 때문에 원래는 275 신는데 스페니알은 원체 커서 그게 안되네요 발볼 약간 조이긴 하는데 아프지 않아서 괜찮아요,2024.04.13,커요,보통이에요,보통이에요,좁아요,적당해요
LV.3 강한강남스웨트,핸드볼 스페지알 - 핑크 / IF6561,265,"색감도 봄색이고 너무 이뿌고 꽉끈으로 했울때 진짜 이뻐요
요세 어울리는 색상 같아요 ❤️ 여자친구랑 같이 신어야겠어요 ㅎ",2024.04.11,커요,보통이에요,선명해요,보통이에요,편안해요
LV.6 나이키니니,핸드볼 스페지알 - 핑크 / IF6561,245,사이즈 반업 다운 필수고요. 스웨이드 소재라 여름 빼고 다 신기 좋아요.,2024.04.10,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 Yeoong,핸드볼 스페지알 - 핑크 / IF6561,225,"원 컬러로 옷 입고 핑크 신발로 포인트 주면 쏘 굿 ,, 재입고 존버하다가 겨우 샀는데 너무 잘 상 것 같아요 뿌듯",2024.04.10,커요,어두워요,흐려요,보통이에요,편안해요
LV.5 torresf,핸드볼 스페지알 - 핑크 / IF6561,265,"색이 너무너무 이뻐서 사고 싶았는데
아무래도 남자가 입기 과한가 싶어서 고민했는데
막상 사고 나니 너무 이쁘고 남성분들도 충분히 신으실 수 있을 것 같아요",2024.04.10,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.6 즐기면서살자,핸드볼 스페지알 - 핑크 / IF6561,230,"조공용 신발로 여친에게 줘보세요
안좋아하는사람 없습니다ㅎㅎ",2024.04.08,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 망굴이,핸드볼 스페지알 - 핑크 / IF6561,265,"저녘 7시넘어서 주문했는데 다음날 바로 도찰했어요
핑크신발들 고밍하다가 이걸로 삿는데 너무 맘에듭니더",2024.04.08,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.3 우왕와아아아아,핸드볼 스페지알 - 핑크 / IF6561,245,"포인트로 주고 신기에 좋아요
스타일링하는 맛이 있어요",2024.04.06,보통이에요,보통이에요,흐려요,보통이에요,편안해요
LV.6 오리무돌이,핸드볼 스페지알 - 핑크 / IF6561,265,블루랑 너무 색 고민했는데 핑크도 톤다운 되어있어서 데일리 하게 잘 입을수 있을거 같아요 ㅎㅎ,2024.04.05,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 Leebona,핸드볼 스페지알 - 핑크 / IF6561,235,꿩 대신 닭.. 가젤 대신 스페지알.. 스페지알도 흔템이 됐지만 그럼에도 불구하고 화룡점정템입니다. 생각보다 휘뚜루마뚜루!,2024.04.05,보통이에요,보통이에요,보통이에요,보통이에요,딱딱해요
